f_index,Faculty,key,Year,published_name,Other Authors,Author Contribution Index
39,Lin Weisi,conf/mm/GuntukuQRLJ15,2015,Weisi Lin,"['Sharath Chandra Guntuku', 'Lin Qiu', 'Sujoy Roy', 'Vinit Jakhetiya']",4
39,Lin Weisi,conf/mm/ScottGYLG15,2015,Weisi Lin,"['Michael James Scott', 'Sharath Chandra Guntuku', 'Huan Yang 0001', 'Gheorghita Ghinea']",4
39,Lin Weisi,conf/mmm/YuanFL15,2015,Weisi Lin,"['Yuan Yuan', 'Yuming Fang']",3
39,Lin Weisi,conf/mmm/GuntukuRL15,2015,Weisi Lin,"['Sharath Chandra Guntuku', 'Sujoy Roy']",3
39,Lin Weisi,conf/mva/ManojLRL15,2015,Weisi Lin,"['Prakhya Sai Manoj', 'Bingbing Liu', 'Yan Rui']",4
39,Lin Weisi,conf/pcm/XiFLZ15,2015,Weisi Lin,"['Tao Xi', 'Yuming Fang', 'Yabin Zhang']",3
39,Lin Weisi,conf/qomex/GuntukuSYGL15,2015,Weisi Lin,"['Sharath Chandra Guntuku', 'Michael James Scott', 'Huan Yang 0001', 'Gheorghita Ghinea']",5
39,Lin Weisi,conf/vcip/ZhangLMWG15,2015,Weisi Lin,"['Xinfeng Zhang', 'Siwei Ma', 'Shiqi Wang 0001', 'Wen Gao 0001']",2
39,Lin Weisi,conf/accv/GuntukuZRLT14,2014,Weisi Lin,"['Sharath Chandra Guntuku', 'Joey Tianyi Zhou', 'Sujoy Roy', 'Ivor W. Tsang']",4
39,Lin Weisi,conf/apsipa/LiuHLDLO14,2014,Weisi Lin,"['Shuojun Liu', 'Dong-Yan Huang', 'Minghui Dong', 'Haizhou Li 0001', 'Ee Ping Ong']",3
39,Lin Weisi,conf/chinasip/FangLWFXY14,2014,Weisi Lin,"['Yuming Fang', 'Zhou Wang', 'Zhijun Fang', 'Long Xu', 'Yong Yang 0001']",2
39,Lin Weisi,conf/icassp/WangFNLC14,2014,Weisi Lin,"['Junle Wang', 'Yuming Fang', 'Manish Narwaria', 'Patrick Le Callet']",4
39,Lin Weisi,conf/icdsp/WuLS14,2014,Weisi Lin,"['Jinjian Wu', 'Guangming Shi']",2
39,Lin Weisi,conf/icdsp/WuLN14,2014,Weisi Lin,"['Hong Ren Wu', 'King Ngi Ngan']",2
39,Lin Weisi,conf/icip/LaiZL14,2014,Weisi Lin,"['Zhongyuan Lai', 'Fan Zhang']",3
39,Lin Weisi,conf/icmcs/FangLFLCY14,2014,Weisi Lin,"['Yuming Fang', 'Zhijun Fang', 'Jianjun Lei', 'Patrick Le Callet', 'Feiniu Yuan']",2
39,Lin Weisi,conf/icmcs/LiFLT14,2014,Weisi Lin,"['Qiaohong Li', 'Yuming Fang', 'Daniel Thalmann']",3
39,Lin Weisi,conf/icmcs/XuLLWYF14,2014,Weisi Lin,"['Long Xu', 'Jia Li 0003', 'Xu Wang 0006', 'Yihua Yan', 'Yuming Fang']",2
39,Lin Weisi,conf/iscas/WuLSX14,2014,Weisi Lin,"['Jinjian Wu', 'Guangming Shi', 'Long Xu']",2
39,Lin Weisi,conf/iscas/YangLDX14,2014,Weisi Lin,"['Huan Yang 0001', 'Chenwei Deng', 'Long Xu']",2
39,Lin Weisi,conf/qomex/DongFLS14,2014,Weisi Lin,"['Lu Dong', 'Yuming Fang', 'Hock Soon Seah']",3
39,Lin Weisi,conf/qomex/YangFLW14,2014,Weisi Lin,"['Huan Yang 0001', 'Yuming Fang', 'Zhou Wang']",3
39,Lin Weisi,conf/apsipa/LinLLK13,2013,Weisi Lin,"['Joe Yuchieh Lin', 'Tsung-Jung Liu', 'C.-C. Jay Kuo']",3
39,Lin Weisi,conf/chinasip/WangDLH13,2013,Weisi Lin,"['Shuigen Wang', 'Chenwei Deng', 'Guang-Bin Huang']",3
39,Lin Weisi,conf/cidm/ZhangWL13,2013,Weisi Lin,"['Lining Zhang', 'Lipo Wang']",3
39,Lin Weisi,conf/icip/ImamogluFYL13,2013,Weisi Lin,"['Nevrez Imamoglu', 'Yuming Fang', 'Wenwei Yu']",4
39,Lin Weisi,conf/icip/WangDLZC13,2013,Weisi Lin,"['Shuigen Wang', 'Chenwei Deng', 'Baojun Zhao', 'Jie Chen']",3
39,Lin Weisi,conf/icmcs/FangWL13,2013,Weisi Lin,"['Yuming Fang', 'Zhou Wang']",3
39,Lin Weisi,conf/icmcs/YuanELF13,2013,Weisi Lin,"['Yuan Yuan', 'Sabu Emmanuel', 'Yuming Fang']",3
39,Lin Weisi,conf/iscas/WuLS13,2013,Weisi Lin,"['Jinjian Wu', 'Guangming Shi']",2
39,Lin Weisi,conf/iscas/MaDNL13,2013,Weisi Lin,"['Lin Ma 0002', 'Chenwei Deng', 'King N. Ngan']",4
39,Lin Weisi,conf/iscas/DongLDZS13,2013,Weisi Lin,"['Lu Dong', 'Chenwei Deng', 'Ce Zhu', 'Hock Soon Seah']",2
39,Lin Weisi,conf/iscas/FangLCLFD13,2013,Weisi Lin,"['Yuming Fang', 'Zhenzhong Chen', 'Chia-Wen Lin', 'Zhijun Fang', 'Chenwei Deng']",2
39,Lin Weisi,conf/vcip/DongLFWS13,2013,Weisi Lin,"['Lu Dong', 'Yuming Fang', 'Shiqian Wu', 'Hock Soon Seah']",2
39,Lin Weisi,conf/vcip/FangWNCL13,2013,Weisi Lin,"['Yuming Fang', 'Junle Wang', 'Manish Narwaria', 'Patrick Le Callet']",5
39,Lin Weisi,conf/vcip/HsuLFL13,2013,Weisi Lin,"['Chih-Chung Hsu', 'Chia-Wen Lin', 'Yuming Fang']",4
39,Lin Weisi,conf/vcip/XuMNLW13,2013,Weisi Lin,"['Long Xu', 'Lin Ma 0002', 'King Ngi Ngan', 'Ying Weng']",4
39,Lin Weisi,conf/apsipa/LiuLK12,2012,Weisi Lin,"['Tsung-Jung Liu', 'C.-C. Jay Kuo']",2
39,Lin Weisi,conf/apsipa/WangWLWL12,2012,Weisi Lin,"['Zhengyou Wang', 'Wan Wang', 'Zhenxing Li', 'Jin Wang']",5
39,Lin Weisi,conf/icip/GaoXLL12,2012,Weisi Lin,"['Yu Gao', 'Xiaoyu Xiu', 'Jie Liang']",4
39,Lin Weisi,conf/icmcs/WuLK12,2012,Weisi Lin,"['Hong Ren Wu', 'Lina J. Karam']",2
39,Lin Weisi,conf/icmcs/LiuL12,2012,Weisi Lin,['Wei Liu'],2
39,Lin Weisi,conf/ijcnn/ZhangWL12,2012,Weisi Lin,"['Lining Zhang', 'Lipo Wang']",3
39,Lin Weisi,conf/iscas/MaLDN12,2012,Weisi Lin,"['Lin Ma 0002', 'Chenwei Deng', 'King N. Ngan']",2
39,Lin Weisi,conf/mm/FangLCTL12,2012,Weisi Lin,"['Yuming Fang', 'Zhenzhong Chen', 'Chia-Ming Tsai', 'Chia-Wen Lin']",2
39,Lin Weisi,conf/mm/ChenCLS12,2012,Weisi Lin,"['Chongyu Chen', 'Jianfei Cai 0001', 'Guangming Shi']",3
39,Lin Weisi,conf/mmsp/YangLD12,2012,Weisi Lin,"['Huan Yang 0001', 'Chenwei Deng']",2
39,Lin Weisi,conf/secon/XiangLDVL12,2012,Weisi Lin,"['Liu Xiang', 'Jun Luo', 'Chenwei Deng', 'Athanasios V. Vasilakos']",5
39,Lin Weisi,conf/IEEEicics/ZhangWL11,2011,Weisi Lin,"['Lining Zhang', 'Lipo Wang']",3
39,Lin Weisi,conf/dicta/PaulL11,2011,Weisi Lin,['Manoranjan Paul'],2
39,Lin Weisi,conf/embc/FangXLC11,2011,Weisi Lin,"['Yuming Fang', 'Wei Xiong', 'Zhenzhong Chen']",3
39,Lin Weisi,conf/icassp/FangLLL11,2011,Weisi Lin,"['Yuming Fang', 'Chiew Tong Lau', 'Bu-Sung Lee']",2
39,Lin Weisi,conf/icc/DengLC11,2011,Weisi Lin,"['Chenwei Deng', 'Jianfei Cai 0001']",2
39,Lin Weisi,conf/icip/NarwariaL11,2011,Weisi Lin,['Manish Narwaria'],2
39,Lin Weisi,conf/icip/PaulLLL11,2011,Weisi Lin,"['Manoranjan Paul', 'Chiew Tong Lau', 'Bu-Sung Lee']",2
39,Lin Weisi,conf/icmcs/DuanCZL11,2011,Weisi Lin,"['Qi Duan', 'Jianfei Cai 0001', 'Jianmin Zheng']",4
39,Lin Weisi,conf/icmcs/NarwariaL11,2011,Weisi Lin,['Manish Narwaria'],2
39,Lin Weisi,conf/iscas/GaoXLL11,2011,Weisi Lin,"['Yu Gao', 'Xiaoyu Xiu', 'Jie Liang']",4
39,Lin Weisi,conf/ivmsp/ImamogluL11,2011,Weisi Lin,['Nevrez Imamoglu'],2
39,Lin Weisi,conf/ivmsp/DongLZS11,2011,Weisi Lin,"['Lu Dong', 'Ce Zhu', 'Hock Soon Seah']",2
39,Lin Weisi,conf/mm/XuJYHYL11,2011,Weisi Lin,"['Qianqian Xu', 'Tingting Jiang', 'Yuan Yao 0011', 'Qingming Huang', 'Bowei Yan']",6
39,Lin Weisi,conf/mm/FangCLL11,2011,Weisi Lin,"['Yuming Fang', 'Zhenzhong Chen', 'Chia-Wen Lin']",3
39,Lin Weisi,conf/mmm/GuLLL11,2011,Weisi Lin,"['Zhouye Gu', 'Bu-Sung Lee', 'Chiew Tong Lau']",2
39,Lin Weisi,conf/mmm/FangLLLL11,2011,Weisi Lin,"['Yuming Fang', 'Bu-Sung Lee', 'Chiew Tong Lau', 'Chia-Wen Lin']",2
39,Lin Weisi,conf/qomex/LiuLK11,2011,Weisi Lin,"['Tsung-Jung Liu', 'C.-C. Jay Kuo']",2
39,Lin Weisi,conf/vcip/FangCLLT11,2011,Weisi Lin,"['Yuming Fang', 'Zhenzhong Chen', 'Chia-Wen Lin', 'Chia-Ming Tsai']",3
39,Lin Weisi,conf/icassp/PaulLLL10,2010,Weisi Lin,"['Manoranjan Paul', 'Chiew Tong Lau', 'Bu-Sung Lee']",2
39,Lin Weisi,conf/icassp/ZhaiYLZX10,2010,Weisi Lin,"['Guangtao Zhai', 'Xiaokang Yang', 'Wenjun Zhang 0001', 'Yi Xu']",3
39,Lin Weisi,conf/icip/GuLLLP10,2010,Weisi Lin,"['Zhouye Gu', 'Bu-Sung Lee', 'Chiew Tong Lau', 'Manoranjan Paul']",2
39,Lin Weisi,conf/icip/LiuLZP10,2010,Weisi Lin,"['Anmin Liu', 'Fan Zhang', 'Manoranjan Paul']",2
39,Lin Weisi,conf/icip/DengLLLP10,2010,Weisi Lin,"['Chenwei Deng', 'Bu-Sung Lee', 'Chiew Tong Lau', 'Manoranjan Paul']",2
39,Lin Weisi,conf/icip/PaulLLL10,2010,Weisi Lin,"['Manoranjan Paul', 'Chiew Tong Lau', 'Bu-Sung Lee']",2
39,Lin Weisi,conf/icmcs/LiuLPD10,2010,Weisi Lin,"['Anmin Liu', 'Manoranjan Paul', 'Chenwei Deng']",2
39,Lin Weisi,conf/icmcs/DengLLL10,2010,Weisi Lin,"['Chenwei Deng', 'Bu-Sung Lee', 'Chiew Tong Lau']",2
39,Lin Weisi,conf/icmcs/ChenLN10,2010,Weisi Lin,"['Zhenzhong Chen', 'King Ngi Ngan']",2
39,Lin Weisi,conf/iscas/PaulLLL10,2010,Weisi Lin,"['Manoranjan Paul', 'Chiew Tong Lau', 'Bu-Sung Lee']",2
39,Lin Weisi,conf/iscas/ZhaiYLZ10,2010,Weisi Lin,"['Guangtao Zhai', 'Xiaokang Yang', 'Wenjun Zhang 0001']",3
39,Lin Weisi,conf/mmm/NarwariaLMEC10,2010,Weisi Lin,"['Manish Narwaria', 'Ian Vince McLoughlin', 'Sabu Emmanuel', 'Liang-Tien Chia']",2
39,Lin Weisi,conf/vcip/LinN10,2010,Weisi Lin,['Manish Narwaria'],1
39,Lin Weisi,conf/icip/TsaiLLP09,2009,Weisi Lin,"['Chia-Ming Tsai', 'Chia-Wen Lin', 'Wen-Hsiao Peng']",3
39,Lin Weisi,conf/icmcs/LiuLZ09,2009,Weisi Lin,"['Anmin Liu', 'Fan Zhang']",2
39,Lin Weisi,conf/mmsp/NarwariaL09,2009,Weisi Lin,['Manish Narwaria'],2
39,Lin Weisi,conf/pcm/LiuL09,2009,Weisi Lin,['Anmin Liu'],2
39,Lin Weisi,conf/icccn/WuL08,2008,Weisi Lin,['Shiqian Wu'],2
39,Lin Weisi,conf/icmcs/ZhaiCLYZ08,2008,Weisi Lin,"['Guangtao Zhai', 'Jianfei Cai 0001', 'Xiaokang Yang', 'Wenjun Zhang 0001']",3
39,Lin Weisi,conf/iscas/ZhaiLCYZE08,2008,Weisi Lin,"['Guangtao Zhai', 'Jianfei Cai 0001', 'Xiaokang Yang', 'Wenjun Zhang 0001', 'Minoru Etoh']",2
39,Lin Weisi,conf/iscas/ZhaiCLYZ08,2008,Weisi Lin,"['Guangtao Zhai', 'Jianfei Cai 0001', 'Xiaokang Yang', 'Wenjun Zhang 0001']",3
39,Lin Weisi,conf/iscas/NguyenTL08,2008,Weisi Lin,"['Viet Anh Nguyen', 'Yap-Peng Tan']",3
39,Lin Weisi,conf/iscas/LinZD08,2008,Weisi Lin,"['Jinghong Zheng', 'Li Dong']",1
39,Lin Weisi,conf/icassp/OngLLLY07,2007,Weisi Lin,"['Ee Ping Ong', 'Mei Hwan Loke', 'Zhongkang Lu', 'Susu Yao']",3
39,Lin Weisi,conf/icccn/WuLOL07,2007,Weisi Lin,"['Shiqian Wu', 'Zhongkang Lu', 'Ee Ping Ong']",4
39,Lin Weisi,conf/icip/LuLBKOY07,2007,Weisi Lin,"['Zhongkang Lu', 'Choong Seng Boon', 'Sadaatsu Kato', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/icip/YaoLLOLW07,2007,Weisi Lin,"['Susu Yao', 'Zhongkang Lu', 'Ee Ping Ong', 'Mei Hwan Loke', 'Shiqian Wu']",2
39,Lin Weisi,conf/icmcs/WangXLS07,2007,Weisi Lin,"['Ci Wang', 'Ping Xue 0001', 'Minmin Shen']",3
39,Lin Weisi,conf/icmcs/LuZWLR07,2007,Weisi Lin,"['Zhongkang Lu', 'Jinghong Zheng', 'Shiqian Wu', 'Susanto Rahardja']",4
39,Lin Weisi,conf/icmcs/LuLOYWBK07,2007,Weisi Lin,"['Zhongkang Lu', 'Ee Ping Ong', 'Susu Yao', 'Shiqian Wu', 'Choong Seng Boon', 'Sadaatsu Kato']",2
39,Lin Weisi,conf/icmcs/ZhaiZYLX07,2007,Weisi Lin,"['Guangtao Zhai', 'Wenjun Zhang 0001', 'Xiaokang Yang', 'Yi Xu']",4
39,Lin Weisi,conf/icmcs/WuLLOY07,2007,Weisi Lin,"['Shiqian Wu', 'Zhongkang Lu', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/iscas/YaoLOLLL07,2007,Weisi Lin,"['Susu Yao', 'Ee Ping Ong', 'Zhongkang Lu', 'Mei Hwan Loke', 'Zhengguo Li']",2
39,Lin Weisi,conf/sips/ShenWXL07,2007,Weisi Lin,"['Minmin Shen', 'Ci Wang', 'Ping Xue 0001']",4
39,Lin Weisi,conf/sips/ZhaiZXL07,2007,Weisi Lin,"['Guangtao Zhai', 'Wenjun Zhang 0001', 'Yi Xu']",4
39,Lin Weisi,conf/sips/ZhaiZXL07a,2007,Weisi Lin,"['Guangtao Zhai', 'Wenjun Zhang 0001', 'Yi Xu']",4
39,Lin Weisi,conf/icip/LokeOLLY06,2006,Weisi Lin,"['Mei Hwan Loke', 'Ee Ping Ong', 'Zhongkang Lu', 'Susu Yao']",3
39,Lin Weisi,conf/icip/YaoLOL06,2006,Weisi Lin,"['Susu Yao', 'Ee Ping Ong', 'Zhongkang Lu']",2
39,Lin Weisi,conf/icmcs/OngLLYL06,2006,Weisi Lin,"['Ee Ping Ong', 'Zhongkang Lu', 'Susu Yao', 'Mei Hwan Loke']",2
39,Lin Weisi,conf/icmcs/WangXL06,2006,Weisi Lin,"['Ci Wang', 'Ping Xue 0001']",3
39,Lin Weisi,conf/iscas/YaoLOL06,2006,Weisi Lin,"['Susu Yao', 'Ee Ping Ong', 'Zhongkang Lu']",2
39,Lin Weisi,conf/hvei/LuLBKYOY05,2005,Weisi Lin,"['Zhongkang Lu', 'Choong Seng Boon', 'Sadaatsu Kato', 'Susu Yao', 'Ee Ping Ong', 'Xiaokang Yang']",2
39,Lin Weisi,conf/icassp/LiYL05,2005,Weisi Lin,"['Ping Li', 'Xiaokang Yang']",3
39,Lin Weisi,conf/icassp/OngYLLY05,2005,Weisi Lin,"['Ee Ping Ong', 'Xiaokang Yang', 'Zhongkang Lu', 'Susu Yao']",3
39,Lin Weisi,conf/icip/YaoLOL05,2005,Weisi Lin,"['Susu Yao', 'Ee Ping Ong', 'Zhongkang Lu']",2
39,Lin Weisi,conf/icip/OngLLY05,2005,Weisi Lin,"['Ee Ping Ong', 'Zhongkang Lu', 'Susu Yao']",2
39,Lin Weisi,conf/iscas/WangLX05,2005,Weisi Lin,"['Xiaomeng Wang', 'Ping Xue 0001']",2
39,Lin Weisi,conf/iscas/YaoLRLOLY05,2005,Weisi Lin,"['Susu Yao', 'Susanto Rahardja', 'Xiao Lin 0001', 'Ee Ping Ong', 'Zhongkang Lu', 'Xiaokang Yang']",2
39,Lin Weisi,conf/mmsp/0001L005,2005,Weisi Lin,"['Xiaohui Zhang 0001', 'Ping Xue 0001']",2
39,Lin Weisi,conf/mmsp/LuL0OY05,2005,Weisi Lin,"['Zhongkang Lu', 'Xiao Lin 0001', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/icassp/YangLLOY04,2004,Weisi Lin,"['Xiaokang Yang', 'Zhongkang Lu', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/icassp/LiLRLYL04,2004,Weisi Lin,"['Ping Li', 'Susanto Rahardja', 'Xiao Lin 0001', 'Xiaokang Yang', 'Zhengguo Li']",2
39,Lin Weisi,conf/icassp/LuLYOY04,2004,Weisi Lin,"['Zhongkang Lu', 'Xiaokang Yang', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/icip/YangLLOY04,2004,Weisi Lin,"['Xiaokang Yang', 'Zhongkang Lu', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/icip/LuYLOY04,2004,Weisi Lin,"['Zhongkang Lu', 'Xiaokang Yang', 'Ee Ping Ong', 'Susu Yao']",3
39,Lin Weisi,conf/icip/OngYLLY04,2004,Weisi Lin,"['Ee Ping Ong', 'Xiaokang Yang', 'Zhongkang Lu', 'Susu Yao']",3
39,Lin Weisi,conf/icmcs/YaoLLOY04,2004,Weisi Lin,"['Susu Yao', 'Zhongkang Lu', 'Ee Ping Ong', 'Xiaokang Yang']",2
39,Lin Weisi,conf/icmcs/PanLROL04,2004,Weisi Lin,"['Feng Pan', 'Xiao Lin 0001', 'Susanto Rahardja', 'Ee Ping Ong']",5
39,Lin Weisi,conf/iscas/GaoXL04,2004,Weisi Lin,"['Hai Gao', 'Ping Xue 0001']",3
39,Lin Weisi,conf/iscas/HuangLR04,2004,Weisi Lin,"['Dong-Yan Huang', 'Susanto Rahardja']",2
39,Lin Weisi,conf/iscas/YangLLLROY04,2004,Weisi Lin,"['Xiaokang Yang', 'Zhongkang Lu', 'Xiao Lin 0001', 'Susanto Rahardja', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/iscas/YaoLLOY04,2004,Weisi Lin,"['Susu Yao', 'Zhongkang Lu', 'Ee Ping Ong', 'Xiaokang Yang']",2
39,Lin Weisi,conf/iscas/PanLRLOYLY04,2004,Weisi Lin,"['Feng Pan', 'Xiao Lin 0001', 'Susanto Rahardja', 'Ee Ping Ong', 'Susu Yao', 'Zhongkang Lu', 'Xiaokang Yang']",4
39,Lin Weisi,conf/icassp/YangLLOY03,2003,Weisi Lin,"['Xiaokang Yang', 'Zhongkang Lu', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/icassp/LuLOYY03,2003,Weisi Lin,"['Zhongkang Lu', 'Ee Ping Ong', 'Susu Yao', 'Xiaokang Yang']",2
39,Lin Weisi,conf/icip/OngLLYYM03,2003,Weisi Lin,"['Ee Ping Ong', 'Zhongkang Lu', 'Susu Yao', 'Xiaokang Yang', 'Fulvio Moschetti']",2
39,Lin Weisi,conf/icip/LinLX03,2003,Weisi Lin,"['Dong Li', 'Ping Xue 0001']",1
39,Lin Weisi,conf/icip/YaoFLLL03,2003,Weisi Lin,"['Susu Yao', 'Genan Feng', 'Xiao Lin 0001', 'Keng Pang Lim']",5
39,Lin Weisi,conf/icip/YaoLLOY03,2003,Weisi Lin,"['Susu Yao', 'Zhongkang Lu', 'Ee Ping Ong', 'Xiaokang Yang']",2
39,Lin Weisi,conf/icmcs/OngLLYYJ03,2003,Weisi Lin,"['Ee Ping Ong', 'Zhongkang Lu', 'Susu Yao', 'Xiaokang Yang', 'Lijun Jiang']",2
39,Lin Weisi,conf/iscas/YaoLLOE03,2003,Weisi Lin,"['Susu Yao', 'Zhongkang Lu', 'Ee Ping Ong', 'Minoru Etoh']",2
39,Lin Weisi,conf/isspa/OngLLYYPJM03,2003,Weisi Lin,"['Ee Ping Ong', 'Zhongkang Lu', 'Xiaokang Yang', 'Susu Yao', 'Feng Pan', 'Lijun Jiang', 'Fulvio Moschetti']",2
39,Lin Weisi,conf/isspa/OngLLYY0M03,2003,Weisi Lin,"['Ee Ping Ong', 'Zhongkang Lu', 'Xiaokang Yang', 'Susu Yao', 'Xiao Lin 0001', 'Fulvio Moschetti']",2
39,Lin Weisi,conf/vcip/YaoLLOY03,2003,Weisi Lin,"['Susu Yao', 'Zhongkang Lu', 'Ee Ping Ong', 'Xiaokang Yang']",2
39,Lin Weisi,conf/vcip/LuLOYY03,2003,Weisi Lin,"['Zhongkang Lu', 'Ee Ping Ong', 'Xiaokang Yang', 'Susu Yao']",2
39,Lin Weisi,conf/vcip/YangLLOY03,2003,Weisi Lin,"['Xiaokang Yang', 'Zhongkang Lu', 'Ee Ping Ong', 'Susu Yao']",2
39,Lin Weisi,conf/icassp/OngTLE02,2002,Weisi Lin,"['Ee Ping Ong', 'Bee June Tye', 'Minoru Etoh']",3
39,Lin Weisi,conf/icmcs/LiLTOK01,2001,Weisi Lin,"['Hong Li', 'Bee June Tye', 'Ee Ping Ong', 'Chi Chung Ko']",2
39,Lin Weisi,conf/iscas/LiTOLK01,2001,Weisi Lin,"['Hong Li', 'Bee June Tye', 'Ee Ping Ong', 'Chi Chung Ko']",4
39,Lin Weisi,conf/icip/LinGTPOA97,1997,Weisi Lin,"['Kwong H. Goh', 'Bee June Tye', 'G. A. Powell', 'T. Ohya', 'S. Adachi']",1
39,Lin Weisi,conf/mmsp/GohLTPOA97,1997,Weisi Lin,"['Kwong H. Goh', 'Bee June Tye', 'G. A. Powell', 'T. Ohya', 'S. Adachi']",2
39,Lin Weisi,conf/icpr/FraserL92,1992,Weisi Lin,['David A. Fraser'],2
40,Liu Weichen,journals/tc/JiangGDLW21,2021,Weichen Liu,"['Xu Jiang 0004', 'Nan Guan', 'He Du', 'Yi Wang']",4
40,Liu Weichen,journals/tcad/LiLDCYX21,2021,Weichen Liu,"['Mengquan Li', 'Luan H. K. Duong', 'Peng Chen 0027', 'Lei Yang 0018', 'Chunhua Xiao']",2
40,Liu Weichen,journals/corr/abs-2103-08325,2021,Weichen Liu,"['Xiangzhong Luo', 'Di Liu', 'Shuo Huai']",4
40,Liu Weichen,journals/fini/LiLYCZWMZXW20,2020,Weichen Liu,"['Dandan Li', 'Ting Yan', 'Xiaohong Cui', 'Zehua Zhang', 'Jing Wei', 'Yunxiao Ma', 'Nan Zhang', 'Jie Xiang 0002', 'Bin Wang 0020']",2
40,Liu Weichen,journals/jsa/LiuTL20,2020,Weichen Liu,"['Guiyu Tian', 'Mengquan Li']",1
40,Liu Weichen,journals/tcad/ZhangGJTLJ20,2020,Weichen Liu,"['Wei Zhang', 'Nan Guan', 'Lei Ju', 'Yue Tang', 'Zhiping Jia']",5
40,Liu Weichen,journals/tcad/YeZL20,2020,Weichen Liu,"['Yaoyao Ye', 'Wenfei Zhang']",3
40,Liu Weichen,journals/tecs/LiLGXY20,2020,Weichen Liu,"['Mengquan Li', 'Nan Guan', 'Yiyuan Xie', 'Yaoyao Ye']",2
40,Liu Weichen,journals/tpds/GuoHGSLBDL20,2020,Weichen Liu,"['Pengxing Guo', 'Weigang Hou', 'Lei Guo 0005', 'Wei Sun', 'Chuang Liu', 'Hainan Bao', 'Luan H. K. Duong']",8
40,Liu Weichen,journals/corr/abs-2003-08233,2020,Weichen Liu,"['Xu Jiang 0004', 'Nan Guan', 'He Du', 'Wang Yi 0001']",4
40,Liu Weichen,journals/corr/abs-2005-09034,2020,Weichen Liu,"['Fuyuan Lyu', 'Shien Zhu']",3
40,Liu Weichen,journals/corr/abs-2011-09261,2020,Weichen Liu,"['Hui Chen', 'Peng Chen', 'Jun Zhou', 'H. K. Duong Luan']",5
40,Liu Weichen,journals/corr/abs-2011-14808,2020,Weichen Liu,"['Di Liu', 'Hao Kong', 'Xiangzhong Luo', 'Ravi Subramaniam']",4
40,Liu Weichen,journals/fgcs/Xiao0LBX19,2019,Weichen Liu,"['Chunhua Xiao', 'Lei Zhang 0072', 'Neil Bergmann', 'Yuhua Xie']",3
40,Liu Weichen,journals/ijcini/0001JQL19,2019,Weichen Liu,"['Thomas Weise 0001', 'Yan Jiang', 'Qi Qi 0006']",4
40,Liu Weichen,journals/jetai/WeiseWLC19,2019,Weichen Liu,"['Thomas Weise 0001', 'Yuezhong Wu', 'Raymond Chiong']",3
40,Liu Weichen,journals/jsa/LiuGJLLY19,2019,Weichen Liu,"['Songran Liu', 'Nan Guan', 'Dong Ji', 'Xue Liu 0001', 'Wang Yi 0001']",4
40,Liu Weichen,journals/jsa/ZhaoLJLXXYG19,2019,Weichen Liu,"['Mingxiong Zhao', 'Di Liu', 'Xu Jiang 0004', 'Gang Xue', 'Cheng Xie', 'Yun Yang 0003', 'Zhishan Guo']",4
40,Liu Weichen,journals/tc/YangLGD19,2019,Weichen Liu,"['Lei Yang 0018', 'Nan Guan', 'Nikil D. Dutt']",2
40,Liu Weichen,journals/tc/XiaoZLCLPB19,2019,Weichen Liu,"['Chunhua Xiao', 'Lei Zhang 0072', 'Linfeng Cheng', 'Pengda Li', 'Yanyue Pan', 'Neil Bergmann']",3
40,Liu Weichen,journals/tcad/LiuYLCY19,2019,Weichen Liu,"['Juan Yi', 'Mengquan Li', 'Peng Chen 0027', 'Lei Yang 0018']",1
40,Liu Weichen,journals/tecs/FengGLLDLY19,2019,Weichen Liu,"['Zhiwei Feng', 'Nan Guan', 'Mingsong Lv', 'Qingxu Deng', 'Xue Liu 0001', 'Wang Yi 0001']",4
40,Liu Weichen,journals/tecs/ChenLJHG19,2019,Weichen Liu,"['Peng Chen 0027', 'Xu Jiang 0004', 'Qingqiang He', 'Nan Guan']",2
40,Liu Weichen,journals/todaes/WangJGLLD19,2019,Weichen Liu,"['Kankan Wang', 'Xu Jiang 0004', 'Nan Guan', 'Di Liu', 'Qingxu Deng']",5
40,Liu Weichen,journals/tpds/ZhongLWLLRLLSL19,2019,Weichen Liu,"['Kan Zhong', 'Duo Liu', 'Yunsong Wu', 'Linbo Long', 'Jinting Ren', 'Renping Liu', 'Liang Liang 0002', 'Zili Shao', 'Tao Li']",5
40,Liu Weichen,journals/tpds/HanGSHDL19,2019,Weichen Liu,"['Meiling Han', 'Nan Guan', 'Jinghao Sun', 'Qingqiang He', 'Qingxu Deng']",6
40,Liu Weichen,journals/access/XiaoLZLB18,2018,Weichen Liu,"['Chunhua Xiao', 'Pengda Li', 'Lei Zhang 0072', 'Neil Bergmann']",4
